
====================================================
 HierFAVG Training Start
====================================================

[Round   1] Broadcasting to 2 edges...
  [Edge 0] G1 | E1 | Hier-pFedMe | Selected 85/85
  [Client 37] Round 1 | Hier-pFedMe(λ2=35.0) | loss=1.8552
  [Client 49] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.4666
  [Client 37] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.6889
  [Client 34] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.5394
  [Client 24] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.1314
  [Client  4] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.3492
  [Client 86] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.3847
  [Client  9] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.4092
  [Client 25] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.2313
  [Client 57] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.1486
  [Client 28] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.5716
  [Client  2] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.1388
  [Client 19] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.5473
  [Edge 0] G90 | E1 | loss=0.3510
  [Edge 1] G90 | E1 | Hier-pFedMe | Selected 15/15
  [Client  0] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.1135
  [Client 40] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.3064
  [Client 38] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.1543
  [Client 76] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.4187
  [Client 33] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.3141
  [Client 63] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.1570
  [Client 23] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.3176
  [Client 14] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.1579
  [Client 99] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.1783
  [Client 58] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.1157
  [Client 81] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.2168
  [Client 22] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.1955
  [Client 95] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.1597
  [Client 71] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.2449
  [Client 59] Round 90 | Hier-pFedMe(λ2=35.0) | loss=0.1978
  [Edge 1] G90 | E1 | loss=0.2165
  [Cloud] GM=0.2155 | EM=0.2031 PM=0.8799 | loss=2.1509 | time=206.7s | comm=4556.2MB (total=410057MB)

[Round  91] Broadcasting to 2 edges...
  [Edge 0] G91 | E1 | Hier-pFedMe | Selected 85/85
  [Client 94] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.6000
  [Client 86] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.2356
  [Client 32] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.6208
  [Client 69] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.7162
  [Client 27] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.2409
  [Client  7] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.2422
  [Client 29] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.2934
  [Client 36] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.3239
  [Client 89] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.4729
  [Client 92] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.6568
  [Client 45] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1234
  [Client  2] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1441
  [Client 18] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.3331
  [Client 47] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.8104
  [Client 49] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.5143
  [Client 50] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.6869
  [Client 91] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.6814
  [Client 65] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.5699
  [Client 39] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.3110
  [Client 67] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1828
  [Client 60] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.2978
  [Client 12] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1854
  [Client 72] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1984
  [Client 79] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1145
  [Client  5] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.2227
  [Client 30] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.6042
  [Client 64] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.3029
  [Client 84] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.8307
  [Client 16] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.4752
  [Client  9] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.4393
  [Client  3] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1870
  [Client 57] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1783
  [Client 46] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.5974
  [Client 41] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.2282
  [Client 77] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1385
  [Client 93] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.5272
  [Client 88] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1289
  [Client 73] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.2781
  [Client 19] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.6074
  [Client 83] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.3862
  [Client  1] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1591
  [Client 11] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.2036
  [Client 96] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1142
  [Client 85] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1774
  [Client 17] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.3151
  [Client 42] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.2520
  [Client 75] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.2860
  [Client 87] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.5729
  [Client  6] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.2140
  [Client 13] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1384
  [Client 43] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.5326
  [Client 28] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.5553
  [Client 10] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.7767
  [Client 61] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.4467
  [Client 20] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.7884
  [Client 56] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.6496
  [Client 37] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.7270
  [Client 35] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.4410
  [Client 80] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.2599
  [Client 54] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.6291
  [Client 97] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.2334
  [Client 74] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.6201
  [Client 52] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.4711
  [Client  4] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.3691
  [Client 78] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1539
  [Client 62] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.2986
  [Client 26] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.4007
  [Client 55] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1889
  [Client 98] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.3503
  [Client 24] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1467
  [Client 25] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.3195
  [Client 66] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.3685
  [Client  8] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.2540
  [Client 90] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.2756
  [Client 70] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.6954
  [Client 48] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.3579
  [Client 15] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.3123
  [Client 68] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.3121
  [Client 53] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1909
  [Client 82] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.3280
  [Client 21] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1349
  [Client 44] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.5592
  [Client 51] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.4718
  [Client 34] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.5974
  [Client 31] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1916
  [Edge 0] G91 | E1 | loss=0.3827
  [Edge 1] G91 | E1 | Hier-pFedMe | Selected 15/15
  [Client 23] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1411
  [Client 59] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1396
  [Client 58] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1370
  [Client 40] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.2418
  [Client 22] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.0903
  [Client 71] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1914
  [Client 76] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.3831
  [Client 99] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1339
  [Client 33] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.2480
  [Client 38] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1937
  [Client 14] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1037
  [Client 81] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1456
  [Client 63] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1713
  [Client 95] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.1119
  [Client  0] Round 91 | Hier-pFedMe(λ2=35.0) | loss=0.0746
  [Edge 1] G91 | E1 | loss=0.1671
  [Cloud] GM=0.2386 | loss=2.1775 | time=39.0s | comm=4556.2MB (total=414613MB)

[Round  92] Broadcasting to 2 edges...
  [Edge 0] G92 | E1 | Hier-pFedMe | Selected 85/85
  [Client 15] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.3235
  [Client 24] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1415
  [Client 30] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.5912
  [Client 90] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2574
  [Client 94] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.5027
  [Client 51] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.4711
  [Client 98] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2790
  [Client 17] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2563
  [Client 73] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2670
  [Client 96] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.0669
  [Client 42] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1687
  [Client 29] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2569
  [Client 74] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.5493
  [Client  6] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1481
  [Client 75] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.3492
  [Client  8] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.4211
  [Client 85] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1352
  [Client 83] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2626
  [Client 28] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.4950
  [Client 45] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.0781
  [Client 27] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2146
  [Client 62] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2422
  [Client 61] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.3777
  [Client 43] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.6165
  [Client 86] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2740
  [Client 80] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2497
  [Client 49] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.5381
  [Client 53] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2152
  [Client 50] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.8055
  [Client 19] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.5384
  [Client 60] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2526
  [Client  1] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1217
  [Client 35] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.4953
  [Client 21] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.0967
  [Client 11] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2574
  [Client 72] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1893
  [Client 37] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.6086
  [Client  3] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1843
  [Client 39] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.3632
  [Client 65] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.4706
  [Client  7] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1878
  [Client 55] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1710
  [Client 47] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.8686
  [Client 56] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.5306
  [Client 93] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.5431
  [Client 91] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.5673
  [Client  9] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.3180
  [Client 88] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.0997
  [Client 89] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.4701
  [Client 64] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2530
  [Client 48] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.5753
  [Client  2] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2581
  [Client  5] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2195
  [Client 68] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2699
  [Client 34] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.4865
  [Client 77] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.0967
  [Client 46] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.4372
  [Client 41] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1779
  [Client 52] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.4959
  [Client 67] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2381
  [Client 44] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.4893
  [Client 13] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1877
  [Client 26] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.3639
  [Client 32] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.6029
  [Client 16] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.4854
  [Client 12] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1848
  [Client 70] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.4570
  [Client  4] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.3080
  [Client 31] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1679
  [Client 79] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.0847
  [Client 36] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2251
  [Client 10] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.6613
  [Client 66] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2346
  [Client 54] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.5676
  [Client 57] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1536
  [Client 84] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.6853
  [Client 69] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.5436
  [Client 20] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.6366
  [Client 18] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2575
  [Client 87] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.6106
  [Client 97] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.3792
  [Client 92] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.5680
  [Client 82] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2674
  [Client 78] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.0927
  [Client 25] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2259
  [Edge 0] G92 | E1 | loss=0.3510
  [Edge 1] G92 | E1 | Hier-pFedMe | Selected 15/15
  [Client 71] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2051
  [Client 58] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1716
  [Client 22] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2170
  [Client 95] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2086
  [Client 33] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.3603
  [Client 38] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1250
  [Client 81] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2642
  [Client 63] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1448
  [Client 40] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2918
  [Client 23] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1631
  [Client  0] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1263
  [Client 59] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1647
  [Client 76] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2936
  [Client 14] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.1285
  [Client 99] Round 92 | Hier-pFedMe(λ2=35.0) | loss=0.2048
  [Edge 1] G92 | E1 | loss=0.2046
  [Cloud] GM=0.2268 | loss=2.1515 | time=38.5s | comm=4556.2MB (total=419170MB)

[Round  93] Broadcasting to 2 edges...
  [Edge 0] G93 | E1 | Hier-pFedMe | Selected 85/85
  [Client 65] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.4584
  [Client 80] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2785
  [Client 61] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.3069
  [Client 50] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.7160
  [Client 84] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.7856
  [Client 91] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.7203
  [Client 64] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2400
  [Client 82] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2893
  [Client 41] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2926
  [Client  4] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2925
  [Client 67] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2058
  [Client 57] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1565
  [Client 44] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.5656
  [Client 24] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2497
  [Client 53] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.3076
  [Client 28] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.5355
  [Client 68] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2860
  [Client 27] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2016
  [Client  5] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2308
  [Client 89] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.5409
  [Client 32] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.7268
  [Client 31] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2228
  [Client 10] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.8203
  [Client 86] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2046
  [Client 51] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.5440
  [Client 42] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1898
  [Client 85] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1469
  [Client 52] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.5189
  [Client 20] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.7558
  [Client 78] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1110
  [Client 98] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2835
  [Client 37] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.7522
  [Client 46] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.4370
  [Client 26] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.3315
  [Client 77] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1456
  [Client 69] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.5368
  [Client  6] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1730
  [Client 36] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2856
  [Client  1] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1753
  [Client 90] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2679
  [Client 43] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.6319
  [Client 92] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.7073
  [Client 97] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2742
  [Client 75] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.3317
  [Client 47] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.8184
  [Client 87] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.5768
  [Client 49] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.5275
  [Client 35] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.6176
  [Client 60] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2794
  [Client  3] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1543
  [Client 79] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1194
  [Client 54] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.7222
  [Client 55] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2086
  [Client 83] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2637
  [Client  8] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1378
  [Client 12] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2070
  [Client  9] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2847
  [Client 16] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.5014
  [Client 96] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.0949
  [Client 25] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2643
  [Client 30] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.5314
  [Client  7] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1783
  [Client 62] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1976
  [Client 34] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.5560
  [Client 73] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2257
  [Client 93] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.5690
  [Client 72] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1519
  [Client 94] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.5942
  [Client 56] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.6027
  [Client 66] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2605
  [Client  2] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1833
  [Client 45] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1047
  [Client 70] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.5841
  [Client 48] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.3175
  [Client 29] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.3861
  [Client 88] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1028
  [Client 39] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2364
  [Client 15] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.3333
  [Client 19] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.5518
  [Client 13] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1459
  [Client 11] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2104
  [Client 17] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2858
  [Client 18] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.3383
  [Client 74] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.6270
  [Client 21] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1478
  [Edge 0] G93 | E1 | loss=0.3698
  [Edge 1] G93 | E1 | Hier-pFedMe | Selected 15/15
  [Client 23] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1507
  [Client 76] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2710
  [Client 63] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1507
  [Client 81] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1044
  [Client 71] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1458
  [Client  0] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1700
  [Client 58] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1364
  [Client 14] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.0800
  [Client 33] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2605
  [Client 22] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2178
  [Client 38] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1101
  [Client 95] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.0893
  [Client 59] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1801
  [Client 40] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.2162
  [Client 99] Round 93 | Hier-pFedMe(λ2=35.0) | loss=0.1004
  [Edge 1] G93 | E1 | loss=0.1589
  [Cloud] GM=0.2386 | loss=2.1816 | time=38.6s | comm=4556.2MB (total=423726MB)

[Round  94] Broadcasting to 2 edges...
  [Edge 0] G94 | E1 | Hier-pFedMe | Selected 85/85
